FID,IID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,inferred_ancestry,data_source,assignment_confidence,distance_to_centroid,sample_type,known_ancestry,donor_id,dataset,self_reported_ethnicity,ethnicity_ontology_term,mage_1kgp_population,mage_1kgp_ancestry,genomic_ancestry_pca,genomic_ancestry_ml,ml_confidence,ethnicity_ancestry_concordance,KNN_prediction,RandomForest_prediction,ml_consensus_prediction,KNN_confidence,RandomForest_confidence,ml_consensus_confidence,projection_status,final_consensus_ancestry,final_consensus_confidence,final_consensus_method
GTEX-11NUK,GTEX-11NUK,-0.0119413,-0.00731974,0.00468208,0.000189892,-0.000154537,0.00171664,-0.00176213,-0.000631531,0.00393344,-0.0032814,0.000554643,0.0068117,0.0059963,-0.0103521,-0.00319665,0.00587973,-0.00437609,-0.00223116,-0.00187519,-0.000643608,EUR,GTEx,0.8730491610783273,0.0006809480614418,GTEx,native hawaiian or other pacific islander,GTEX-11NUK,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8730491610783273,Stage1_PCA
GTEX-11NV4,GTEX-11NV4,0.0479883,-0.00884802,0.00405627,-0.00283521,-5.39854e-05,0.00104105,0.00132693,-0.00169582,-0.000773829,-0.00472219,0.00453667,-0.0016514,0.00081708,0.000990515,-0.000794738,-0.0100231,-0.000416223,0.00396073,-0.0034089,-0.00546075,AFR,GTEx,0.831965381455938,0.0035074554769944,GTEx,asian,GTEX-11NV4,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.831965381455938,Stage1_PCA
GTEX-11O72,GTEX-11O72,-0.0103563,-0.00703489,0.00711678,-0.00166739,0.00146675,-0.00272646,-0.00246975,0.000171814,-0.00115673,0.00198404,-0.00883115,-0.023145,0.00546663,-0.0124551,-0.0022338,0.00778299,-0.00562529,-0.00202215,-0.00263203,0.000298738,EUR,GTEx,0.6608263141701942,0.001819284266411,GTEx,native hawaiian or other pacific islander,GTEX-11O72,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6608263141701942,Stage1_PCA
GTEX-11OC5,GTEX-11OC5,-0.0121119,-0.0073883,0.00606145,-0.00253352,0.000480314,-0.000711335,7.22958e-05,0.00105495,-0.000703244,-0.00442145,0.00292049,0.0134001,0.00584368,-0.0103781,-0.000933287,0.0056425,-0.00334673,-0.00315833,-8.42233e-05,-0.00137461,EUR,GTEx,0.865599945447814,0.0007209047012399,GTEx,native hawaiian or other pacific islander,GTEX-11OC5,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.865599945447814,Stage1_PCA
GTEX-11OF3,GTEX-11OF3,-0.0119917,-0.00812614,0.00302534,-0.000535089,-0.00695095,0.00070917,0.00271725,-0.00042103,-3.67128e-05,-0.00478937,0.00151272,0.00912853,0.00773461,-0.0129927,-0.00148577,0.00417308,-0.00386241,-0.00149085,-0.00261215,9.58629e-05,EUR,GTEx,0.7267638307806397,0.0014656038615114,GTEx,native hawaiian or other pacific islander,GTEX-11OF3,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7267638307806397,Stage1_PCA
GTEX-11ONC,GTEX-11ONC,-0.0120644,-0.00853216,0.00511842,-0.000188584,-0.000798042,-0.000303555,0.00115219,-0.00265224,-0.00293764,-0.0035799,0.00271605,0.00684841,0.00652066,-0.00958053,-0.000497908,0.00617773,-0.00282704,-0.00123758,-0.00184643,-0.000692651,EUR,GTEx,0.6521645426437155,0.0018657449009347,GTEx,native hawaiian or other pacific islander,GTEX-11ONC,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6521645426437155,Stage1_PCA
GTEX-11P7K,GTEX-11P7K,0.0497558,-0.00917526,0.00534464,-0.00170898,-0.000574997,0.000192552,0.000694182,2.48231e-05,0.00044678,-0.00706276,0.0017032,0.00432268,-0.00277928,0.00251687,0.00319498,0.00155748,0.0084895,-0.000520617,0.00189758,-0.00598777,AFR,GTEx,0.8922556003056911,0.0022489930235667,GTEx,asian,GTEX-11P7K,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.8922556003056911,Stage1_PCA
GTEX-11P81,GTEX-11P81,-0.0119805,-0.00818783,0.00852735,-0.00117602,-0.000253867,0.000659218,0.000806565,-0.0022442,-0.000512809,-0.00539519,0.0023303,0.00922178,0.00532019,-0.00903662,0.0006488,0.00286631,-0.00204233,0.0007007,-0.000269223,-0.00266099,EUR,GTEx,0.7151101955954944,0.0015281124700049,GTEx,native hawaiian or other pacific islander,GTEX-11P81,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7151101955954944,Stage1_PCA
GTEX-11P82,GTEX-11P82,-0.0119241,-0.00781143,0.00419968,0.000211273,0.00375488,0.00197053,-0.000288218,-0.00246011,0.000696982,-0.00304901,0.00361343,0.00667677,0.00542624,-0.00877327,-0.00339029,0.0050013,-0.00395518,-0.0024739,-0.00150115,0.00126976,EUR,GTEx,0.7831004573902005,0.0011634214025075,GTEx,native hawaiian or other pacific islander,GTEX-11P82,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7831004573902005,Stage1_PCA
GTEX-11PRG,GTEX-11PRG,0.0559298,-0.00868306,0.00494308,-0.00290397,0.000666669,0.000866759,0.00121397,-0.000780272,-0.000748544,-0.00509813,0.00344797,0.00213642,0.000364284,0.00438735,0.00339783,-0.00578859,-0.00396273,0.00498745,0.00465062,0.000437,AFR,GTEx,0.766347809987516,0.004877117945527,GTEx,asian,GTEX-11PRG,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.766347809987516,Stage1_PCA
GTEX-11TT1,GTEX-11TT1,0.00735106,-0.0083553,0.00559886,-0.000431956,0.00112365,-0.00247092,0.00315971,0.000231114,0.00214681,-0.00430711,0.00374534,0.00739726,0.00301019,-0.00771822,-0.00201489,-0.00191041,-0.00269704,0.00216605,0.00609849,-0.0016631,AMR,GTEx,0.3323421848227718,0.0268538976038812,GTEx,native hawaiian or other pacific islander,GTEX-11TT1,GTEx,white,HANCESTRO:0005,,,EAS,Uncertain,0.636252444377309,discordant,,,,,,,Stage1_Assigned,AMR,0.3323421848227718,Stage1_PCA
GTEX-11TTK,GTEX-11TTK,-0.0121817,-0.00703473,0.00470938,-0.00102853,-0.0014185,0.00234697,-0.00101258,-0.000986806,0.00145109,-0.00136227,0.0021281,0.013694,0.00363177,-0.00835854,-0.00206675,0.00275776,1.10908e-05,-0.00256106,-0.00173156,-0.00333596,EUR,GTEx,0.9311266266595206,0.0003694279648683,GTEx,native hawaiian or other pacific islander,GTEX-11TTK,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.9311266266595206,Stage1_PCA
GTEX-11TUW,GTEX-11TUW,-0.0117928,-0.00776085,0.00624583,-0.00147142,0.0010388,0.00129947,0.00017138,0.00285116,-0.0018158,-0.00397402,4.93584e-05,0.00119302,0.00636083,-0.0126203,-0.00564917,0.00376229,-0.00128018,0.000928548,0.000677202,-0.000758807,EUR,GTEx,0.7863022898552754,0.0011462471827176,GTEx,native hawaiian or other pacific islander,GTEX-11TUW,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7863022898552754,Stage1_PCA
GTEX-11UD1,GTEX-11UD1,0.0551462,-0.00956267,0.00543351,-0.00146039,0.00107073,0.00152995,0.00141503,-0.000690751,-0.000209558,-0.00772708,0.00287473,0.00149119,0.00616083,0.0131519,-0.0021611,0.00342973,0.00196492,-0.00160681,0.00159052,0.00769718,AFR,GTEx,0.7861287093451269,0.0044642231242522,GTEx,asian,GTEX-11UD1,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.7861287093451269,Stage1_PCA
GTEX-11UD2,GTEX-11UD2,-0.0116261,-0.00882134,0.00444846,-0.000517807,-0.00256871,-0.00174204,0.00205021,-0.00366939,0.00194649,-0.0032026,0.0036504,0.00889077,0.00550503,-0.0101204,-0.00295424,0.00307186,-0.00273443,-0.000190357,-0.000701681,-0.00294516,EUR,GTEx,0.587329290239502,0.0022135129016249,GTEx,native hawaiian or other pacific islander,GTEX-11UD2,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.587329290239502,Stage1_PCA
GTEX-11VI4,GTEX-11VI4,-0.0119182,-0.00832575,0.00459033,0.00120105,-0.00389592,-0.00119981,0.00312888,-0.000799954,0.00543641,-0.0021418,0.00304475,0.00117496,0.00551937,-0.00800792,-0.00369081,0.00274796,-0.00197096,-0.000617997,-0.00033873,-0.00140574,EUR,GTEx,0.6882091651691737,0.0016724061562474,GTEx,native hawaiian or other pacific islander,GTEX-11VI4,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6882091651691737,Stage1_PCA
GTEX-11WQC,GTEX-11WQC,0.0481734,-0.00930223,0.00396306,-0.00124262,0.000552839,-0.000499483,-0.00172867,-0.00158632,-0.001762,-0.00587128,0.00435019,-0.000485301,0.000353427,0.00514738,-0.00789318,0.00173244,0.012144,-0.00897423,0.00277289,-0.00450086,AFR,GTEx,0.8298587329323048,0.0035514284152279,GTEx,asian,GTEX-11WQC,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.8298587329323048,Stage1_PCA
GTEX-11WQK,GTEX-11WQK,-0.0116397,-0.00789287,0.00592588,-0.00191977,-0.00163752,0.00119449,-0.000626175,0.00217279,0.000475831,-0.00371064,0.001828,0.00462953,0.00600234,-0.00970857,-0.00114591,0.00383077,-0.0013071,-0.000355102,0.000585871,-0.00125315,EUR,GTEx,0.7534367143513507,0.0013225339258196,GTEx,native hawaiian or other pacific islander,GTEX-11WQK,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7534367143513507,Stage1_PCA
GTEX-11XUK,GTEX-11XUK,-0.0122387,-0.00869612,0.00524755,0.000412338,-0.00133428,0.00148818,0.00109797,-0.00140841,0.000285619,-0.00475752,0.0017462,0.0102947,0.00680965,-0.00979638,-0.00155418,0.00351753,0.000623279,-0.00329635,0.000140196,-0.00235996,EUR,GTEx,0.6214050412527983,0.0020307349318866,GTEx,native hawaiian or other pacific islander,GTEX-11XUK,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6214050412527983,Stage1_PCA
GTEX-11ZTS,GTEX-11ZTS,-0.0121833,-0.00809597,0.00431007,-0.000135731,-0.00025724,-9.26425e-05,-0.00139963,-0.0015121,-0.00214479,-0.00239731,0.00381977,0.0116511,0.00551912,-0.00947148,-0.00215477,0.00353578,-0.00162097,-0.002493,-0.000587317,-0.00101467,EUR,GTEx,0.7336237453310352,0.0014288081573283,GTEx,native hawaiian or other pacific islander,GTEX-11ZTS,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7336237453310352,Stage1_PCA
GTEX-11ZTT,GTEX-11ZTT,-0.0119247,-0.00776212,0.00455606,-0.00187709,0.00234537,1.66987e-06,-0.000371586,0.00011822,-0.000863196,-0.00378361,0.000849237,0.0131257,0.00670557,-0.00899164,-0.00184681,0.00352918,-0.00365006,-0.000120583,-0.00193952,-0.00201461,EUR,GTEx,0.7921510347840429,0.0011148752630443,GTEx,native hawaiian or other pacific islander,GTEX-11ZTT,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7921510347840429,Stage1_PCA
GTEX-11ZU8,GTEX-11ZU8,-0.0120005,-0.00669548,0.0037556,-0.000561878,-0.00269724,0.000229074,-0.00418558,-0.0027101,-0.00213065,-0.00166021,0.00160567,0.0166678,0.00500123,-0.00892327,-0.00299382,0.00257399,-0.00367311,0.000226186,-0.0015825,-0.000777613,EUR,GTEx,0.9738211797311768,0.000140419843337,GTEx,native hawaiian or other pacific islander,GTEX-11ZU8,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.9738211797311768,Stage1_PCA
GTEX-11ZUS,GTEX-11ZUS,-0.0112788,-0.00760924,0.00658947,-0.00214766,-0.000130146,0.000631758,0.00192661,0.0018743,0.00221489,-0.00353676,-0.00419579,-0.00414956,0.00599267,-0.0114277,-0.00193648,0.0052206,-0.00333596,0.00212546,-0.00194198,-0.000522138,EUR,GTEx,0.7623660470674695,0.001274638127299,GTEx,native hawaiian or other pacific islander,GTEX-11ZUS,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7623660470674695,Stage1_PCA
GTEX-11ZVC,GTEX-11ZVC,-0.0117283,-0.00657124,0.00626266,-0.00185481,-0.00158286,-0.00155804,0.000873546,0.00185551,0.000309653,-0.000895866,-0.000229096,0.00741502,0.00425893,-0.00945856,0.000166788,0.00339258,-0.00124805,-0.00274545,-0.00429284,-0.00344158,EUR,GTEx,0.9214901208480925,0.0004211169494162,GTEx,native hawaiian or other pacific islander,GTEX-11ZVC,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.9214901208480925,Stage1_PCA
GTEX-1211K,GTEX-1211K,-0.0122852,-0.00783195,0.00481781,0.000140467,0.00108521,-0.000846305,-0.00139593,-0.00262809,0.00228583,-0.00270944,0.00539026,0.00851745,0.00552165,-0.00745094,-0.0020038,0.00407375,-0.00153025,-0.00139958,7.67862e-05,0.000697102,EUR,GTEx,0.7812544758412895,0.0011733230114127,GTEx,native hawaiian or other pacific islander,GTEX-1211K,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7812544758412895,Stage1_PCA
GTEX-12126,GTEX-12126,0.0475754,-0.00987604,0.00284465,-0.0027232,0.00182105,-0.00117159,0.00164355,-0.000244417,0.000248299,-0.0061804,0.00190348,-0.000872263,0.00195936,0.00449261,0.00209424,0.00165909,0.00251114,-0.00132588,-0.00725549,-0.00263085,AFR,GTEx,0.7909241692956102,0.0043641255228546,GTEx,asian,GTEX-12126,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.7909241692956102,Stage1_PCA
GTEX-1212Z,GTEX-1212Z,-0.0117182,-0.00761398,0.00544056,-0.00157987,0.000895128,-0.00337629,-0.00342833,-0.0017507,-0.00103067,-0.00292423,0.000408522,-0.00277846,0.00671895,-0.0103744,-0.00258233,0.00655282,-0.00308515,-0.000488231,-0.000819546,0.000523266,EUR,GTEx,0.807017742558762,0.0010351321441708,GTEx,native hawaiian or other pacific islander,GTEX-1212Z,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.807017742558762,Stage1_PCA
GTEX-12584,GTEX-12584,-0.0113981,-0.00721584,0.00588638,-0.00103624,-0.000933304,0.000159796,-0.00377835,0.000873013,0.00393832,-0.002515,0.000669727,-0.00393277,0.00603206,-0.00966071,-0.0021593,0.0056536,-0.00218752,-0.00129092,-0.00242731,0.0017532,EUR,GTEx,0.8283216927623696,0.0009208604803093,GTEx,native hawaiian or other pacific islander,GTEX-12584,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8283216927623696,Stage1_PCA
GTEX-12696,GTEX-12696,-0.0120499,-0.00793257,0.00578583,-0.00274491,0.00171488,-1.26813e-06,0.000871872,0.000794521,-0.00330205,-0.00394867,0.00331401,0.0114264,0.00556297,-0.00920736,-0.0012276,0.00509619,-0.000285217,-0.0029769,0.000329976,-0.000920716,EUR,GTEx,0.7636459491678648,0.0012677728961473,GTEx,native hawaiian or other pacific islander,GTEX-12696,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7636459491678648,Stage1_PCA
GTEX-1269C,GTEX-1269C,-0.0120918,-0.00818052,0.00543717,-0.00116621,0.000599802,-0.00146485,0.00354193,0.00332964,-0.00070992,-0.00318989,0.00174726,0.0102142,0.00494075,-0.00790008,-0.00233221,0.00083153,-0.00144558,-0.00203084,-0.00117341,0.000866433,EUR,GTEx,0.7178612045656511,0.001513356409776,GTEx,native hawaiian or other pacific islander,GTEX-1269C,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7178612045656511,Stage1_PCA
GTEX-12BJ1,GTEX-12BJ1,-0.0113574,-0.00788541,0.00655148,-0.00205795,-0.00339235,0.000435364,-0.00242448,-0.00388562,-0.000697287,-0.001722,-0.000339444,0.00546999,0.00482004,-0.00707741,-0.000688083,0.00154271,-0.00153542,0.000126952,0.00122075,-0.00128911,EUR,GTEx,0.7303481402160255,0.0014463780841761,GTEx,native hawaiian or other pacific islander,GTEX-12BJ1,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7303481402160255,Stage1_PCA
GTEX-12C56,GTEX-12C56,-0.0119332,-0.00724091,0.00636922,-0.00174976,-0.00236891,0.000743305,-0.00157561,-0.000752333,-0.00196478,-0.00377474,0.00193941,0.0116971,0.00405093,-0.00912223,0.000177045,0.00371042,-8.85369e-05,-0.00199659,0.000144403,-0.00069885,EUR,GTEx,0.8865383527679052,0.0006085937626482,GTEx,native hawaiian or other pacific islander,GTEX-12C56,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8865383527679052,Stage1_PCA
GTEX-12KS4,GTEX-12KS4,-0.00992231,-0.00601583,0.00844943,-0.00176098,0.00186923,0.00154521,-0.00345722,0.00227249,0.0039874,0.00158999,-0.00736677,-0.0358373,0.00673241,-0.0112606,-0.00474716,0.00881723,-0.00354706,-0.00252019,-0.000288866,0.000490632,EUR,GTEx,0.5693756680630877,0.0023098138344957,GTEx,native hawaiian or other pacific islander,GTEX-12KS4,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.5693756680630877,Stage1_PCA
GTEX-12WSA,GTEX-12WSA,-0.0118408,-0.00638931,0.00775912,-0.000623191,-0.00266757,0.000747333,-0.00252634,0.00328848,0.0018834,-0.00332843,0.00456061,0.012283,0.00495873,-0.00803273,0.00096265,0.00658563,-0.00230825,0.000710478,-0.00229915,0.00266201,EUR,GTEx,0.9240341346836376,0.0004074711846122,GTEx,native hawaiian or other pacific islander,GTEX-12WSA,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.9240341346836376,Stage1_PCA
GTEX-12WSC,GTEX-12WSC,-0.01169,-0.00667267,0.00491989,-0.00372664,-0.00141232,0.00164396,-0.00370328,0.00251605,0.0010158,-0.00348935,-0.00336323,0.00872476,0.00587642,-0.00960746,-0.00252743,0.0071903,-0.00241125,-0.00388275,-0.000801149,0.00170335,EUR,GTEx,0.9164399848255828,0.000448205233068,GTEx,native hawaiian or other pacific islander,GTEX-12WSC,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.9164399848255828,Stage1_PCA
GTEX-12WSD,GTEX-12WSD,0.0534327,-0.00950605,0.00523357,-0.0019998,0.00141675,-0.00045126,0.000230606,0.000533777,-0.000830283,-0.00694116,0.00303896,0.000667357,0.000822956,0.00474043,-0.000394267,-0.00136507,-0.00372954,0.00495039,0.00754296,0.0124018,AFR,GTEx,0.8551861114688369,0.0030227596603274,GTEx,asian,GTEX-12WSD,GTEx,black or african american,HANCESTRO:0010,,,EAS,AFR,1.0,concordant,,,,,,,Stage1_Assigned,AFR,0.8551861114688369,Stage1_PCA
GTEX-12WSE,GTEX-12WSE,-0.0120765,-0.00778014,0.00541041,-0.00212385,0.000497544,0.00237813,0.00157191,0.0018119,-0.00323012,-0.00270691,0.0015363,0.00482722,0.00538701,-0.0095556,-0.00199722,0.00478854,-0.0032672,-2.33371e-06,-0.00067255,0.00050034,EUR,GTEx,0.7923189800184359,0.0011139744262892,GTEx,native hawaiian or other pacific islander,GTEX-12WSE,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7923189800184359,Stage1_PCA
GTEX-12WSF,GTEX-12WSF,-0.0122576,-0.00822486,0.00389156,-0.000686283,-0.00431788,-0.000725688,0.00138713,0.00138593,-0.00243644,-0.00201659,0.000348105,0.0156874,0.00698034,-0.0094167,-0.00323794,0.00639063,-0.00327342,-0.000701095,-0.000488923,-0.000588182,EUR,GTEx,0.7088747518679142,0.0015615585925716,GTEx,native hawaiian or other pacific islander,GTEX-12WSF,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7088747518679142,Stage1_PCA
GTEX-12WSG,GTEX-12WSG,-0.0115166,-0.00643886,0.00469415,-0.00123377,0.000709324,0.000370508,-0.00254102,-0.0022747,0.000766003,-0.00235075,0.00117411,0.0103301,0.00472862,-0.0104035,-0.00352348,0.00484808,-0.00189074,-0.00249358,-0.00173253,-0.000991492,EUR,GTEx,0.8765021927922256,0.0006624264410126,GTEx,native hawaiian or other pacific islander,GTEX-12WSG,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8765021927922256,Stage1_PCA
GTEX-12WSH,GTEX-12WSH,-0.0118717,-0.00776769,0.00465258,0.000963767,0.00172967,0.00164848,-4.14445e-05,-0.00174876,0.00202803,-0.00315124,0.00193744,-0.000467308,0.00478974,-0.01114,-0.00326763,0.00426974,-0.00106088,-0.00463941,-0.000112907,-0.00094163,EUR,GTEx,0.7890258300365856,0.0011316384615585,GTEx,native hawaiian or other pacific islander,GTEX-12WSH,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7890258300365856,Stage1_PCA
GTEX-12WSI,GTEX-12WSI,-0.0120169,-0.00748606,0.00636303,-0.000656014,-0.000448795,0.00247981,-0.00148364,-0.00183106,-0.00272388,-0.00185157,0.00244786,0.0102716,0.00343677,-0.00816543,-0.00214177,0.00226071,-0.000839969,-0.00151211,-0.000182898,0.00028435,EUR,GTEx,0.8457969677535158,0.0008271253405539,GTEx,native hawaiian or other pacific islander,GTEX-12WSI,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8457969677535158,Stage1_PCA
GTEX-12WSJ,GTEX-12WSJ,-0.0120064,-0.0078089,0.00497907,-0.00171593,-0.00336791,0.00120668,-0.00183738,-0.00367778,-0.000730331,-0.00415914,-0.00429585,0.00150046,0.00502994,-0.00832239,-0.0012795,0.00189836,-0.00375946,-0.00174007,-0.00352214,0.00141914,EUR,GTEx,0.7858617653675171,0.0011486100997216,GTEx,native hawaiian or other pacific islander,GTEX-12WSJ,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7858617653675171,Stage1_PCA
GTEX-12WSK,GTEX-12WSK,-0.0120811,-0.00766444,0.00511743,-0.00158893,-0.00161863,0.00134631,0.000773923,-0.00156951,0.00157556,-0.00288737,0.00178759,0.00746246,0.00404444,-0.00666458,-0.000585899,0.00481368,-0.00146778,0.000890453,0.00127457,0.00198092,EUR,GTEx,0.8139033057315606,0.000998198864058,GTEx,native hawaiian or other pacific islander,GTEX-12WSK,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8139033057315606,Stage1_PCA
GTEX-12WSL,GTEX-12WSL,-0.0119397,-0.00844188,0.00453396,7.08538e-06,0.00201347,-0.00193825,0.00193233,0.000383964,0.00148522,-0.000908924,0.00159848,0.00556041,0.0034753,-0.00636814,-0.00232493,0.000713078,-0.0035842,-0.00085127,-0.000318244,0.00133441,EUR,GTEx,0.6672041853925821,0.0017850741809803,GTEx,native hawaiian or other pacific islander,GTEX-12WSL,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.6672041853925821,Stage1_PCA
GTEX-12WSM,GTEX-12WSM,-0.011965,-0.00750623,0.00583739,-0.0010366,-0.00179024,0.000456719,-0.00344894,-0.00222434,-0.0024299,-0.00185244,0.00267397,0.00539699,0.00581202,-0.0104641,-0.00376457,0.00322374,-0.00117017,-0.00112469,3.1388e-05,3.94703e-05,EUR,GTEx,0.8404034273029644,0.0008560556016322,GTEx,native hawaiian or other pacific islander,GTEX-12WSM,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8404034273029644,Stage1_PCA
GTEX-12WSN,GTEX-12WSN,-0.0120218,-0.00821567,0.00529336,0.000500421,0.00348198,0.00423129,0.00183429,-0.000639749,-0.00215036,-0.00494979,0.00270794,0.0114123,0.0052308,-0.0085005,-0.00293471,0.00456531,-0.000887296,-0.00278818,-0.00160141,0.00147262,EUR,GTEx,0.7106260778459594,0.001552164704041,GTEx,native hawaiian or other pacific islander,GTEX-12WSN,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.7106260778459594,Stage1_PCA
GTEX-12ZZW,GTEX-12ZZW,-0.0116805,-0.00705902,0.00718792,-0.000901644,-0.00202941,-0.000387473,-0.00379619,0.00131128,0.00353253,-0.00142501,-0.00155499,-0.00554264,0.00530663,-0.00734324,-0.00189081,0.00440963,-0.000385201,-0.000225737,-0.0006266,-0.00092229,EUR,GTEx,0.8877581316560569,0.0006020510247165,GTEx,native hawaiian or other pacific islander,GTEX-12ZZW,GTEx,white,HANCESTRO:0005,,,EUR,EUR,1.0,concordant,,,,,,,Stage1_Assigned,EUR,0.8877581316560569,Stage1_PCA
GTEX-12ZZX,GTEX-12ZZX,-0.00802888,0.00797659,-0.00168504,-0.0168276,0.00030189,0.000942489,0.00199097,-0.00421782,-0.00147962,0.0104042,0.0186899,0.008757,-0.000936703,-0.0011873,-0.0024676,-0.00199932,-0.00120218,0.00102949,-0.00339292,-0.00513341,AMR,GTEx,0.7857703332736223,0.0086165418919819,GTEx,native hawaiian or other pacific islander,GTEX-12ZZX,GTEx,white,HANCESTRO:0005,,,EUR,AMR,0.8022717971471484,discordant,,,,,,,Stage1_Assigned,AMR,0.7857703332736223,Stage1_PCA
