IID,sample_type,final_ancestry,ensemble_confidence,knn_prediction,knn_confidence,rf_prediction,rf_confidence,ensemble_agreement,PC1,PC2,PC3,PC4,PC5
GTEX-1HSMQ,GTEx,AFR,0.9983333333333333,AFR,1.0,AFR,0.9966666666666667,True,0.0540557,-0.00908204,-8.68578e-05,-0.00562649,0.00232781
GTEX-1HT8W,GTEx,EUR,0.75,EUR,1.0,AFR,0.45799278499278495,False,-0.0118982,-0.00944116,0.000427773,-0.00187184,0.0119541
GTEX-1HUB1,GTEx,EUR,0.75,EUR,1.0,AFR,0.4487546897546897,False,-0.0115786,-0.00965088,0.000969825,-0.000857499,-0.0028616
GTEX-1I19N,GTEx,EUR,0.75,EUR,1.0,AFR,0.44477056277056276,False,-0.0120603,-0.00751782,0.00110801,-0.00228168,0.0107214
GTEX-1I1CD,GTEx,EUR,0.75,EUR,1.0,AFR,0.41375468975468976,False,-0.0109904,-0.00857006,0.00212572,0.00121416,-0.00827327
GTEX-1I1GP,GTEx,EUR,0.75,EUR,1.0,AFR,0.45992135642135634,False,-0.0115915,-0.00849229,-0.00169358,-0.00329443,0.00169141
GTEX-1I1GQ,GTEx,EUR,0.75,EUR,1.0,AFR,0.4447962037962037,False,-0.0120486,-0.00808098,0.000448496,-0.00451246,0.0149583
GTEX-1I1GR,GTEx,EUR,0.75,EUR,1.0,AFR,0.4478474858474858,False,-0.0121756,-0.00905437,-0.000310057,-0.00250882,0.0134646
GTEX-1I1GS,GTEx,EUR,0.75,EUR,1.0,AFR,0.4445324675324675,False,-0.0123572,-0.00946495,0.00235527,-0.00229947,0.00610546
GTEX-1I1GT,GTEx,EUR,0.75,EUR,1.0,AFR,0.461142968142968,False,-0.0122438,-0.00944181,0.00156211,-0.00243686,0.00908467
GTEX-1I1GU,GTEx,AMR,0.8294440836940837,AMR,1.0,AMR,0.6588881673881675,True,-0.00244523,-0.00365233,-0.0100251,0.00167358,-0.0211037
GTEX-1I1GV,GTEx,EUR,0.75,EUR,1.0,AFR,0.4602833832833832,False,-0.0121413,-0.00965877,0.000974468,-0.00423998,0.0100201
GTEX-1I1HK,GTEx,EUR,0.75,EUR,1.0,AFR,0.42965945165945163,False,-0.0122834,-0.00855436,5.68622e-05,-0.00517901,0.0102371
GTEX-1I4MK,GTEx,EUR,0.75,EUR,1.0,AFR,0.4479500499500499,False,-0.0121138,-0.008742,0.000636225,-0.00535385,0.00817943
GTEX-1I6K6,GTEx,AMR,0.87154329004329,AMR,1.0,AMR,0.74308658008658,True,-0.00441129,0.0539529,-0.121513,0.0195364,0.00365164
GTEX-1I6K7,GTEx,EUR,0.75,EUR,1.0,AFR,0.45906970806970804,False,-0.0122367,-0.00939093,0.000299532,-0.00358582,0.0129072
GTEX-1ICG6,GTEx,EUR,0.75,EUR,1.0,AFR,0.46171928071928064,False,-0.0116721,-0.00825872,0.000197324,0.000311838,0.0086624
GTEX-1ICLY,GTEx,EUR,0.75,EUR,1.0,AFR,0.4431252636252636,False,-0.0118727,-0.00930127,-0.00140377,-0.00372461,0.0098282
GTEX-1ICLZ,GTEx,EUR,0.75,EUR,1.0,AFR,0.43619913419913414,False,-0.0122195,-0.00927369,-0.000164267,-0.00429059,0.00666436
GTEX-1IDFM,GTEx,EUR,0.75,EUR,1.0,AFR,0.43365945165945163,False,-0.0120314,-0.0091508,-0.000199991,-0.00344484,0.00893592
GTEX-1IDJC,GTEx,AMR,0.8986107503607503,AMR,1.0,AMR,0.7972215007215007,True,0.00124642,0.0202567,-0.0579589,0.00937468,-0.0142274
GTEX-1IDJD,GTEx,EUR,0.75,EUR,1.0,AFR,0.446069708069708,False,-0.0120406,-0.00937907,4.89928e-05,-0.00433413,0.00962913
GTEX-1IDJE,GTEx,EUR,0.75,EUR,1.0,AFR,0.45619913419913416,False,-0.0121187,-0.00979392,-0.000312727,-0.00441267,0.00773427
GTEX-1IDJF,GTEx,EUR,0.75,EUR,1.0,AFR,0.4321991341991342,False,-0.0116373,-0.00987839,0.00270457,-0.0031441,0.000671102
GTEX-1IDJH,GTEx,EUR,0.75,EUR,1.0,AFR,0.46492984792984793,False,-0.0114098,-0.00963558,0.00043258,-0.00383284,0.00950255
GTEX-1IDJI,GTEx,AFR,0.9959722222222223,AFR,1.0,AFR,0.9919444444444444,True,0.0481697,-0.00969883,-0.00158789,-0.00541847,0.00293043
GTEX-1IDJU,GTEx,EUR,0.75,EUR,1.0,AFR,0.43165090465090455,False,-0.0119827,-0.00976482,0.00176986,-0.00278625,0.013126
GTEX-1IDJV,GTEx,EUR,0.75,EUR,1.0,AFR,0.4553993783993783,False,-0.0118988,-0.00927763,-9.88841e-05,-0.00266504,0.0104648
GTEX-1IE54,GTEx,EUR,0.75,EUR,1.0,AFR,0.4601808191808191,False,-0.0115944,-0.010124,-8.27227e-05,-0.00404662,0.0120163
GTEX-1IGQW,GTEx,EUR,0.75,EUR,1.0,AFR,0.4498438228438227,False,-0.0120566,-0.00778087,0.000193788,-0.00133686,0.0122587
GTEX-1IKJJ,GTEx,EUR,0.75,EUR,1.0,AFR,0.4475056055056055,False,-0.0120567,-0.0093387,0.000720686,-0.00305604,0.0115734
GTEX-1IKK5,GTEx,AFR,0.9166452051596623,AFR,0.8610681880971022,AFR,0.9722222222222223,True,0.0503251,-0.00866588,-3.71095e-05,-0.00671155,0.00120936
GTEX-1IKOE,GTEx,AFR,0.9269103222758592,AFR,0.8571539778850518,AFR,0.9966666666666667,True,0.0486029,-0.00840823,0.000964087,-0.00556416,0.0014767
GTEX-1IKOH,GTEx,EUR,0.75,EUR,1.0,AFR,0.44118081918081914,False,-0.0118026,-0.00890526,0.00144343,-0.00161877,0.011614
GTEX-1IL2U,GTEx,AFR,0.9214265029476051,AFR,0.8701863392285435,AFR,0.9726666666666667,True,0.0398986,-0.00852467,0.0008354,-0.00566785,0.00412892
GTEX-1IL2V,GTEx,AFR,0.9872222222222222,AFR,1.0,AFR,0.9744444444444444,True,0.0546021,-0.00912556,-5.0411e-05,-0.00548455,7.43721e-05
GTEX-1IOXB,GTEx,EUR,0.75,EUR,1.0,AFR,0.46675468975468976,False,-0.011285,-0.0091622,0.000990542,-0.00166267,0.00414872
GTEX-1IY9M,GTEx,EUR,0.75,EUR,1.0,AFR,0.4344213564213564,False,-0.0119353,-0.00854844,0.00224901,-0.00313619,0.00397815
GTEX-1J1OQ,GTEx,EUR,0.75,EUR,1.0,AFR,0.418008658008658,False,-0.0103141,-0.00745175,0.00436421,0.00499253,-0.0464305
GTEX-1J1R8,GTEx,EUR,0.75,EUR,1.0,AFR,0.41153246753246747,False,-0.0116909,-0.0086568,0.00246352,0.000146199,-0.00549984
GTEX-1J8EW,GTEx,EUR,0.75,EUR,1.0,AFR,0.4651808191808191,False,-0.0105484,-0.00920362,0.000577297,-0.00231542,0.00871585
GTEX-1J8JJ,GTEx,EUR,0.75,EUR,1.0,AFR,0.4513419913419914,False,-0.0117009,-0.00978626,0.00107834,-0.00309417,-0.00364839
GTEX-1J8Q2,GTEx,EUR,0.75,EUR,1.0,AFR,0.4521991341991341,False,-0.0119322,-0.00882558,0.00139294,-0.00385586,0.00544264
GTEX-1J8Q3,GTEx,EUR,0.75,EUR,1.0,AFR,0.41848484848484846,False,-0.0104307,-0.008219,0.00516813,0.00422002,-0.0201764
GTEX-1J8QM,GTEx,EUR,0.75,EUR,1.0,AFR,0.45491586191586186,False,-0.0118403,-0.00878939,-0.000944649,-0.00230377,0.0172822
GTEX-1JJ6O,GTEx,EUR,0.75,EUR,1.0,AFR,0.4481991341991342,False,-0.0114949,-0.00808516,0.00114391,0.000287097,-0.00148737
GTEX-1JJEA,GTEx,EUR,0.75,EUR,1.0,AFR,0.4259451659451659,False,-0.0120025,-0.00996814,0.0015586,-0.00200299,-0.00899809
GTEX-1JK1U,GTEx,EUR,0.75,EUR,1.0,AFR,0.4561991341991341,False,-0.0121202,-0.00912148,0.000873789,-0.00191182,0.000820105
GTEX-1JKYN,GTEx,EUR,0.75,EUR,1.0,AFR,0.4297546897546898,False,-0.0115588,-0.00849427,0.00157019,-0.00132918,-0.00666137
GTEX-1JKYR,GTEx,EUR,0.75,EUR,1.0,AFR,0.43461183261183267,False,-0.0121164,-0.00908226,0.000913296,-0.00308411,0.00792901
GTEX-1JMLX,GTEx,AFR,0.9828787878787879,AFR,1.0,AFR,0.9657575757575758,True,0.0445095,-0.00938296,-6.98244e-05,-0.00580365,0.000427961
GTEX-1JMOU,GTEx,EUR,0.75,EUR,1.0,AFR,0.4504213564213564,False,-0.0119294,-0.00911466,0.000929499,-0.00181766,-0.00107394
GTEX-1JMPY,GTEx,AFR,0.7375487575666314,AFR,0.7439070389427868,AFR,0.7311904761904761,True,0.0226266,-0.00802496,-0.000862472,-0.00348074,0.000277786
GTEX-1JMPZ,GTEx,AFR,0.9844444444444445,AFR,1.0,AFR,0.968888888888889,True,0.0466976,-0.00884918,-0.00087095,-0.00699344,0.0014906
GTEX-1JMQI,GTEx,EUR,0.75,EUR,1.0,AFR,0.46428338328338326,False,-0.0120438,-0.00889168,0.000722184,-0.00255208,0.0107933
GTEX-1JMQJ,GTEx,EUR,0.75,EUR,1.0,AFR,0.4347546897546898,False,-0.011815,-0.0085252,0.00123005,-0.00163221,-0.00665914
GTEX-1JMQK,GTEx,EUR,0.75,EUR,1.0,AFR,0.45310389610389606,False,-0.012104,-0.00799943,0.00012977,-0.00267546,0.00863204
GTEX-1JMQL,GTEx,AFR,0.9198225769001024,AFR,0.8702800744351255,AFR,0.9693650793650793,True,0.0359431,-0.0092592,0.000480318,-0.00485816,0.00248997
GTEX-1JN1M,GTEx,EUR,0.75,EUR,1.0,AFR,0.4529500499500499,False,-0.0118885,-0.00833827,5.97328e-05,-0.00196855,0.00832111
GTEX-1JN6P,GTEx,EUR,0.75,EUR,1.0,AFR,0.4517546897546897,False,-0.0118194,-0.00958758,0.000801887,-0.000432179,0.000914853
GTEX-1JN76,GTEx,EUR,0.75,EUR,1.0,AFR,0.46008802308802305,False,-0.0122463,-0.00902473,0.000343783,-0.00523861,0.00379106
GTEX-1K2DA,GTEx,EUR,0.75,EUR,1.0,AFR,0.4103896103896104,False,-0.0110471,-0.0085172,0.00297545,0.00351546,-0.0237787
GTEX-1K2DU,GTEx,EUR,0.75,EUR,1.0,AFR,0.4961571206571206,False,-0.0093445,-0.00674301,-0.00304721,-0.00158178,0.0121798
GTEX-1K9T9,GTEx,EUR,0.75,EUR,1.0,AFR,0.4432363747363748,False,-0.0120005,-0.00929006,-0.00148386,-0.00108143,0.0124027
GTEX-1KAFJ,GTEx,EAS,0.9502380952380951,EAS,1.0,EAS,0.9004761904761903,True,-0.00184451,0.072484,0.0189936,-0.026792,-0.00572922
GTEX-1KANA,GTEx,EUR,0.43146499091140444,EUR,0.5752866545485392,AFR,0.41038961038961036,False,-0.0115471,-0.0075418,0.00248371,0.000719861,-0.0146452
GTEX-1KANB,GTEx,AFR,0.905211063312808,AFR,0.8549221266256158,AFR,0.9555000000000001,True,0.0456416,-0.0074742,-0.00201783,-0.00542922,-3.79093e-05
GTEX-1KANC,GTEx,AFR,0.926392016964264,AFR,0.8561173672618613,AFR,0.9966666666666667,True,0.0560774,-0.00942787,0.000487474,-0.00616055,0.000366732
GTEX-1KD4Q,GTEx,EUR,0.75,EUR,1.0,AFR,0.4611991341991341,False,-0.0119192,-0.00886292,0.00134348,-0.0020767,0.00658248
GTEX-1KD5A,GTEx,EUR,0.75,EUR,1.0,AFR,0.4487705627705627,False,-0.0122022,-0.00848194,-9.30291e-05,-0.0028026,0.0133854
GTEX-1KWVE,GTEx,EUR,0.75,EUR,1.0,AFR,0.4259451659451659,False,-0.0114548,-0.00877232,0.000964751,-0.00311838,-0.00948902
GTEX-1KXAM,GTEx,EUR,0.75,EUR,1.0,AFR,0.44256970806970797,False,-0.0122721,-0.00999139,-0.00163296,-0.00351579,0.0180804
GTEX-1L5NE,GTEx,EUR,0.75,EUR,1.0,AFR,0.47095004995004985,False,-0.0115772,-0.00938004,-0.00062984,-0.00140169,0.0116844
GTEX-1LB8K,GTEx,EUR,0.75,EUR,1.0,AMR,0.35362626262626257,False,-0.0091273,-0.00536903,0.00674575,0.0135346,-0.0874444
GTEX-1LBAC,GTEx,AFR,0.9883333333333333,AFR,1.0,AFR,0.9766666666666667,True,0.0493427,-0.00802855,0.000237088,-0.00696275,0.00094504
GTEX-1LC47,GTEx,EUR,0.75,EUR,1.0,AFR,0.4537705627705627,False,-0.0121166,-0.00868017,0.00019589,-0.00423258,0.0160902
GTEX-1LG7Y,GTEx,EUR,0.75,EUR,1.0,AFR,0.46242135642135634,False,-0.0118211,-0.00728444,0.000647241,-0.00109914,0.00645042
GTEX-1LG7Z,GTEx,EUR,0.75,EUR,1.0,AFR,0.44775468975468974,False,-0.0120634,-0.00911499,0.000118241,-0.00189789,-0.000133014
GTEX-1LGOU,GTEx,EUR,0.75,EUR,1.0,AFR,0.4521991341991341,False,-0.0119403,-0.00990981,0.0012386,-0.00424117,0.00618276
GTEX-1LGRB,GTEx,SAS,0.8824963924963927,SAS,1.0,SAS,0.7649927849927852,True,-0.00667149,0.0170936,0.0169887,0.058235,0.00415935
GTEX-1LH75,GTEx,EUR,0.75,EUR,1.0,AFR,0.46119913419913416,False,-0.0115409,-0.00843053,0.000361474,-0.00200842,0.000809181
GTEX-1LKK1,GTEx,EUR,0.75,EUR,1.0,AFR,0.4430874125874124,False,-0.0119994,-0.00856819,-0.00127481,-0.00494448,0.0170272
GTEX-1LNCM,GTEx,EUR,0.75,EUR,1.0,AFR,0.4517546897546897,False,-0.01197,-0.00962162,-0.000662368,-0.00350133,0.00650313
GTEX-1LSNL,GTEx,EUR,0.75,EUR,1.0,AFR,0.44019913419913415,False,-0.012089,-0.00931009,0.000675458,-0.00371475,0.00663115
GTEX-1LSNM,GTEx,EUR,0.75,EUR,1.0,AFR,0.4378096348096347,False,-0.0120302,-0.00872503,0.000205088,-0.00235429,0.0102987
GTEX-1LSVX,GTEx,EUR,0.75,EUR,1.0,AFR,0.44393722943722935,False,-0.0121287,-0.00917933,-0.00177086,-0.00422436,0.0223926
GTEX-1LVA9,GTEx,EUR,0.75,EUR,1.0,AFR,0.4378096348096347,False,-0.0120026,-0.00980398,0.000326459,-0.00240964,0.0119839
GTEX-1LVAM,GTEx,EUR,0.75,EUR,1.0,AFR,0.46676689976689967,False,-0.0123813,-0.0096989,0.00087218,-0.00237726,0.0155651
GTEX-1LVAN,GTEx,EAS,0.9803809523809524,EAS,1.0,EAS,0.9607619047619047,True,-0.00177356,0.0689473,0.0201309,-0.0203892,-0.00594365
GTEX-1LVAO,GTEx,EUR,0.75,EUR,1.0,AFR,0.4559213564213564,False,-0.0118665,-0.00794044,-0.00204514,-0.00325284,0.00553825
GTEX-1M4P7,GTEx,EUR,0.75,EUR,1.0,AFR,0.45219913419913416,False,-0.0117292,-0.00953177,0.00135592,-0.00270773,0.00742111
GTEX-1M5QR,GTEx,EUR,0.75,EUR,1.0,AFR,0.44191341991341987,False,-0.0117063,-0.00894715,0.00250374,-0.0016174,0.00107159
GTEX-1MA7W,GTEx,EUR,0.75,EUR,1.0,AFR,0.4561991341991341,False,-0.0120664,-0.0100065,-0.000519004,-0.0042572,0.0062043
GTEX-1MA7X,GTEx,EUR,0.75,EUR,1.0,AFR,0.46013564213564206,False,-0.0120104,-0.0096564,0.0003164,-0.00318743,0.00103357
GTEX-1MCC2,GTEx,AFR,0.967654761904762,AFR,1.0,AFR,0.935309523809524,True,0.029715,-0.00891932,0.000869013,-0.00390277,0.00732086
GTEX-1MCQQ,GTEx,EUR,0.75,EUR,1.0,AFR,0.45053979353979345,False,-0.0122892,-0.00973565,0.000587477,-0.00243197,0.0154808
GTEX-1MCYP,GTEx,EUR,0.75,EUR,1.0,AFR,0.4521991341991341,False,-0.0116326,-0.00807438,0.00157245,0.000299079,0.0021902
GTEX-1MGNQ,GTEx,EUR,0.6438751772593645,EUR,0.8585002363458193,AFR,0.4768412698412698,False,-0.00811975,-0.00840896,0.000256805,-0.00349363,0.0117211
GTEX-1MJIX,GTEx,EUR,0.75,EUR,1.0,AFR,0.44310389610389606,False,-0.0120797,-0.00881157,0.000985951,-0.00324242,0.00811937
GTEX-1MJK2,GTEx,EUR,0.75,EUR,1.0,AFR,0.4568389388389388,False,-0.011994,-0.0100227,3.96074e-05,-0.00558108,0.00989578
GTEX-1MJK3,GTEx,EUR,0.75,EUR,1.0,AFR,0.40261183261183264,False,-0.0107837,-0.00800541,0.00412605,0.00479801,-0.0261849
GTEX-1MUQO,GTEx,EUR,0.75,EUR,1.0,AFR,0.47186580086580077,False,-0.0118827,-0.00964595,0.00171338,-0.002948,0.00749107
GTEX-1N2DV,GTEx,AFR,0.8503074540119693,AFR,0.7261387175477478,AFR,0.9744761904761906,True,0.0349715,-0.00851724,-0.000295247,-0.00442896,0.00305869
GTEX-1N2DW,GTEx,EUR,0.75,EUR,1.0,AFR,0.4462467532467532,False,-0.0117133,-0.00959437,0.00262638,-0.00159699,0.000306066
GTEX-1N2EE,GTEx,EUR,0.75,EUR,1.0,AFR,0.41165945165945167,False,-0.0110922,-0.00873785,0.00383827,0.00411177,-0.0233073
GTEX-1N2EF,GTEx,EUR,0.75,EUR,1.0,AFR,0.4517546897546897,False,-0.0121098,-0.00936823,0.00108258,-0.00491109,0.00224919
GTEX-1N5O9,GTEx,EUR,0.75,EUR,1.0,AFR,0.4504213564213564,False,-0.0116374,-0.00823902,-0.000201585,-0.00138526,-0.000260889
GTEX-1NHNU,GTEx,AFR,0.978968253968254,AFR,1.0,AFR,0.957936507936508,True,0.0523422,-0.00867283,7.35553e-05,-0.00435633,-0.0006388
GTEX-1NSGN,GTEx,AFR,0.9983333333333333,AFR,1.0,AFR,0.9966666666666667,True,0.0487918,-0.00831276,1.76263e-05,-0.00571592,0.00238738
GTEX-1NUQO,GTEx,EUR,0.75,EUR,1.0,AFR,0.4499134199134198,False,-0.0119557,-0.00886911,0.000760588,0.000860671,-0.00230062
GTEX-1NV5F,GTEx,EUR,0.75,EUR,1.0,AFR,0.4363261183261183,False,-0.0116924,-0.00952206,0.00211252,-0.00248931,0.00216934
GTEX-1NV8Z,GTEx,EUR,0.75,EUR,1.0,AFR,0.4571991341991341,False,-0.0115957,-0.00865508,0.000407505,-0.000496332,0.000779497
GTEX-1O97I,GTEx,EUR,0.75,EUR,1.0,AFR,0.4445324675324675,False,-0.0117862,-0.00990547,0.00199707,-0.00222421,0.00571818
GTEX-1O9I2,GTEx,EUR,0.75,EUR,1.0,AFR,0.4765056055056054,False,-0.0122477,-0.00966411,-1.84957e-05,-0.00509673,0.00869386
GTEX-1OFPY,GTEx,EUR,0.75,EUR,1.0,AFR,0.33737373737373744,False,-0.00903922,-0.00539113,0.00787192,0.00951572,-0.0919168
GTEX-1OJC3,GTEx,AFR,0.9054804255446626,AFR,0.8652032753317493,AFR,0.9457575757575758,True,0.0445974,-0.00779382,-0.000878646,-0.00582496,-0.00247114
GTEX-1OJC4,GTEx,EUR,0.75,EUR,1.0,AFR,0.4559500499500499,False,-0.0124032,-0.00874343,0.00152494,-0.00485247,0.00980875
GTEX-1OKEX,GTEx,EUR,0.75,EUR,1.0,AFR,0.4517546897546897,False,-0.0117689,-0.00986671,0.00129222,-0.00387796,0.00630782
GTEX-1P4AB,GTEx,EUR,0.75,EUR,1.0,AFR,0.43810389610389605,False,-0.0122983,-0.0094043,-0.000312355,-0.00529066,0.013101
GTEX-1PBJI,GTEx,EUR,0.75,EUR,1.0,AFR,0.4554213564213564,False,-0.0110007,-0.00859157,0.000385642,-0.0007452,-0.00133904
GTEX-1PBJJ,GTEx,EUR,0.75,EUR,1.0,AFR,0.44727056277056276,False,-0.0116818,-0.00919348,-0.00182643,-0.00327317,0.00832771
GTEX-1PDJ9,GTEx,EUR,0.75,EUR,1.0,AFR,0.43619913419913414,False,-0.0121648,-0.00871679,0.00221769,-0.00324284,0.00437457
GTEX-1PFEY,GTEx,EUR,0.75,EUR,1.0,AFR,0.4477546897546897,False,-0.0118969,-0.00950434,0.00140159,-0.00377933,0.0044451
GTEX-1PIEJ,GTEx,EUR,0.5345122169289439,EUR,0.7126829559052585,AFR,0.42118326118326116,False,-0.0110389,-0.00816647,0.00176304,-0.000553608,-0.0131532
GTEX-1PIGE,GTEx,AMR,0.8864837662337661,AMR,1.0,AMR,0.7729675324675324,True,0.00322978,0.00480792,-0.02569,0.00180647,-0.00713355
GTEX-1PIIG,GTEx,EUR,0.75,EUR,1.0,AFR,0.4007070707070707,False,-0.0107871,-0.00853822,0.0047217,0.00711403,-0.0347914
GTEX-1POEN,GTEx,EUR,0.75,EUR,1.0,AFR,0.44310389610389606,False,-0.0116641,-0.00924375,-0.000782859,-0.00316075,0.00835333
GTEX-1PPGY,GTEx,EUR,0.6445174371930136,EUR,0.8593565829240182,AFR,0.4103896103896104,False,-0.0110092,-0.00885942,0.00405806,0.00381107,-0.0163123
GTEX-1PPH7,GTEx,EUR,0.75,EUR,1.0,AFR,0.4517546897546897,False,-0.0118476,-0.00950033,0.000687254,-0.0027613,0.0060842
GTEX-1PPH8,GTEx,AFR,0.6741873367864628,AFR,0.5780175307157824,AFR,0.7703571428571431,True,0.0286585,-0.0053949,-0.00912097,-0.00246636,-0.00435926
GTEX-1PWST,GTEx,EUR,0.75,EUR,1.0,AFR,0.4607546897546897,False,-0.0123062,-0.00886424,0.00119048,-0.00258306,0.00765597
GTEX-1QAET,GTEx,EUR,0.75,EUR,1.0,AFR,0.4321991341991342,False,-0.0117962,-0.00748398,0.0018386,-0.000553481,0.00447753
GTEX-1QCLY,GTEx,AFR,0.8553645621068326,AFR,0.7300624575469985,AFR,0.9806666666666668,True,0.0536372,-0.00824677,0.000795952,-0.00553962,-0.000612503
GTEX-1QCLZ,GTEx,EUR,0.75,EUR,1.0,AFR,0.45310389610389606,False,-0.0121195,-0.00912586,-0.000478391,-0.0025263,0.00981343
GTEX-1QEPI,GTEx,EUR,0.75,EUR,1.0,AFR,0.4504372294372294,False,-0.0122261,-0.00924835,0.00149602,-0.00209702,0.00985759
GTEX-1QMI2,GTEx,EUR,0.75,EUR,1.0,AFR,0.4521991341991341,False,-0.0119878,-0.00921617,0.00137309,-0.00535309,0.00518484
GTEX-1QP28,GTEx,EUR,0.75,EUR,1.0,AFR,0.43810389610389605,False,-0.0123991,-0.00991992,0.000568407,-0.00385924,0.00929727
GTEX-1QP29,GTEx,EUR,0.75,EUR,1.0,AFR,0.40753246753246747,False,-0.0114419,-0.00809613,0.0030508,-0.00161047,-0.00506706
GTEX-1QP2A,GTEx,EUR,0.75,EUR,1.0,AFR,0.43910389610389605,False,-0.0122048,-0.00881604,0.00147982,-0.00332556,0.00844013
GTEX-1QP66,GTEx,EUR,0.75,EUR,1.0,AFR,0.4384213564213564,False,-0.0118215,-0.0092573,0.00233608,-0.00263521,0.00406959
GTEX-1QP67,GTEx,EUR,0.75,EUR,1.0,AFR,0.4471038961038961,False,-0.0120351,-0.00951487,0.000492034,-0.00372812,0.00984573
GTEX-1QP6S,GTEx,EUR,0.75,EUR,1.0,AFR,0.4634213564213564,False,-0.0119676,-0.0092905,-0.000357737,-0.00316527,0.0027192
GTEX-1QP9N,GTEx,AMR,0.9279599567099568,AMR,1.0,AMR,0.8559199134199135,True,-0.00881013,0.00305173,-0.021707,0.0056008,-0.0156707
GTEX-1QPFJ,GTEx,EUR,0.75,EUR,1.0,AFR,0.41705627705627696,False,-0.0108172,-0.00765375,0.00312884,0.0024916,-0.031478
GTEX-1QW4Y,GTEx,EUR,0.75,EUR,1.0,AFR,0.4561991341991341,False,-0.0114783,-0.00892343,0.000737427,-0.00194528,0.00237281
GTEX-1R46S,GTEx,EUR,0.75,EUR,1.0,AFR,0.42708802308802307,False,-0.0119465,-0.00817786,0.00158448,0.000167101,-0.00451015
GTEX-1R7EU,GTEx,EUR,0.75,EUR,1.0,AFR,0.4521991341991341,False,-0.0119487,-0.00914583,0.00159689,-0.000622432,0.00126955
GTEX-1R7EV,GTEx,EUR,0.75,EUR,1.0,AMR,0.4599992784992786,False,-0.0114494,-0.00331197,-0.00835443,-0.000575313,0.00720372
GTEX-1R9JW,GTEx,EUR,0.75,EUR,1.0,AFR,0.4569121989121988,False,-0.0119067,-0.00954328,0.000477651,-0.00505411,0.00955367
GTEX-1R9K4,GTEx,EUR,0.75,EUR,1.0,AFR,0.45983893883893884,False,-0.0119549,-0.00889006,-0.000233308,-0.00189204,0.0108576
GTEX-1R9K5,GTEx,EUR,0.75,EUR,1.0,AFR,0.44254834054834047,False,-0.011983,-0.00905288,0.000500346,-0.00246487,0.0113853
GTEX-1R9PM,GTEx,EUR,0.75,EUR,1.0,AFR,0.4521991341991341,False,-0.0122687,-0.00944808,0.000274965,-0.00263375,0.000670721
GTEX-1R9PN,GTEx,EUR,0.4299136614656819,EUR,0.5732182152875759,AFR,0.43261183261183256,False,-0.0115098,-0.00800287,0.00174848,0.00111555,-0.0125424
GTEX-1R9PO,GTEx,EUR,0.75,EUR,1.0,AFR,0.42327849927849925,False,-0.0105165,-0.00741465,0.00379262,0.00465836,-0.0389429
GTEX-1RAZA,GTEx,EUR,0.75,EUR,1.0,AFR,0.4634213564213564,False,-0.0121325,-0.00914333,0.00124223,-0.00203626,0.00582086
GTEX-1RAZQ,GTEx,EUR,0.75,EUR,1.0,AFR,0.4277546897546898,False,-0.011709,-0.00947319,0.00182777,-0.00197735,-0.0020749
GTEX-1RAZR,GTEx,EUR,0.75,EUR,1.0,AFR,0.44075468975468973,False,-0.0117897,-0.00901959,0.00219627,-0.00146629,0.00336239
GTEX-1RAZS,GTEx,AFR,0.9204714582897757,AFR,0.8602762499128845,AFR,0.9806666666666668,True,0.0537936,-0.00910751,0.000515968,-0.00610825,-3.42789e-05
GTEX-1RB15,GTEx,EUR,0.75,EUR,1.0,AFR,0.4521991341991341,False,-0.0120123,-0.00910236,0.000985657,-0.00406947,0.00205399
GTEX-1RDX4,GTEx,EUR,0.75,EUR,1.0,AFR,0.4567546897546897,False,-0.011944,-0.00941635,0.00130569,-0.00280693,0.00209921
GTEX-1RLM8,GTEx,EUR,0.75,EUR,1.0,AFR,0.4561991341991341,False,-0.0122727,-0.00956048,0.00139084,-0.00443139,0.00642442
GTEX-1RMOY,GTEx,EAS,0.75,EAS,1.0,AMR,0.3826493506493506,False,-0.00795979,0.0248028,0.00243816,-0.00754546,0.0072553
GTEX-1RNSC,GTEx,EUR,0.75,EUR,1.0,AFR,0.4479500499500499,False,-0.0121308,-0.00946539,0.000221816,-0.0036706,0.00811929
GTEX-1RNTQ,GTEx,AFR,0.9966666666666667,AFR,1.0,AFR,0.9933333333333334,True,0.0470447,-0.00794982,0.000427809,-0.0060564,-0.000229949
GTEX-1RQEC,GTEx,EUR,0.75,EUR,1.0,AFR,0.43846897546897545,False,-0.0118486,-0.00988724,0.0030444,-0.00329696,0.00178496
GTEX-1RQED,GTEx,EUR,0.75,EUR,1.0,AFR,0.44775468975468974,False,-0.0118714,-0.00922017,0.000623979,-0.00360574,0.00689266
GTEX-1S3DN,GTEx,EUR,0.75,EUR,1.0,AFR,0.43725407925407916,False,-0.0120353,-0.01021,0.000721056,-0.00632955,0.00854252
GTEX-1S5VW,GTEx,EUR,0.75,EUR,1.0,AFR,0.45575468975468963,False,-0.0117695,-0.00955565,-0.000613647,-0.0036388,0.00257646
GTEX-1S5ZA,GTEx,AFR,0.99,AFR,1.0,AFR,0.98,True,0.0498812,-0.00876263,-0.000737402,-0.00504297,-0.00222673
GTEX-1S5ZU,GTEx,EUR,0.75,EUR,1.0,AFR,0.4344213564213564,False,-0.0116669,-0.00957629,0.00209772,-0.00331789,0.0027871
